timestamp,planner,seed,map,max_ticks,ticks_used,robots_requested,robots_spawned,dynamic_obstacles_requested,dynamic_obstacles_final,static_obstacles,total_obstacles_final,robots_completed,robots_failed,completion_rate,completion_success,collision_free,safe_success,safe_success_rate,makespan,average_completion_time,throughput,total_steps,completed_steps,average_steps_per_robot,average_steps_per_completed_robot,metrics_total_steps,total_collisions,total_conflicts,blocked_intents,actual_waits,total_replans,replan_rate,avg_blocked_ticks_per_robot,max_consecutive_blocked,q_table_path,q_states,q_epsilon,q_training,q_decisions,q_updates,q_wait_actions,q_yield_actions,q_replan_actions,metrics_collision_count,metrics_wait_count,metrics_replan_count
2026-06-30T06:44:55,prioritized,54,scenarios\warehouse-10-20-10-2-1.map,1000,218,30,30,10,0,4444,4444,30,0,1.0,True,False,False,0.0,218,160.5,0.13761467889908258,4783,4783,159.43333333333334,159.43333333333334,4783,1,32,32,32,16,0.00334518084883964,1.0666666666666667,2,,0,0.0,False,0,0,0,0,0,1,32,16
2026-06-30T06:45:04,prioritized,55,scenarios\warehouse-10-20-10-2-1.map,1000,1000,30,30,10,0,4444,4444,28,2,0.9333333333333333,False,False,False,0.0,1000,159.17857142857142,0.028,4465,4417,148.83333333333334,157.75,4465,1,1992,1992,1992,672,0.15050391937290034,66.4,2,,0,0.0,False,0,0,0,0,0,1,1992,672
2026-06-30T06:45:05,prioritized,56,scenarios\warehouse-10-20-10-2-1.map,1000,204,30,30,10,0,4444,4444,30,0,1.0,True,True,True,1.0,204,164.73333333333332,0.14705882352941177,4879,4879,162.63333333333333,162.63333333333333,4879,0,63,63,63,22,0.004509120721459315,2.1,2,,0,0.0,False,0,0,0,0,0,0,63,22
2026-06-30T06:45:05,prioritized,57,scenarios\warehouse-10-20-10-2-1.map,1000,206,30,30,10,0,4444,4444,30,0,1.0,True,True,True,1.0,206,161.33333333333334,0.14563106796116504,4805,4805,160.16666666666666,160.16666666666666,4805,0,35,35,35,12,0.002497398543184183,1.1666666666666667,2,,0,0.0,False,0,0,0,0,0,0,35,12
2026-06-30T06:45:06,prioritized,58,scenarios\warehouse-10-20-10-2-1.map,1000,200,30,30,10,0,4444,4444,30,0,1.0,True,False,False,0.0,200,156.26666666666668,0.15,4660,4660,155.33333333333334,155.33333333333334,4660,1,28,28,28,14,0.0030042918454935624,0.9333333333333333,2,,0,0.0,False,0,0,0,0,0,1,28,14
2026-06-30T06:45:07,prioritized,59,scenarios\warehouse-10-20-10-2-1.map,1000,201,30,30,10,0,4444,4444,30,0,1.0,True,True,True,1.0,201,160.63333333333333,0.14925373134328357,4786,4786,159.53333333333333,159.53333333333333,4786,0,34,34,32,18,0.0037609694943585457,1.0666666666666667,3,,0,0.0,False,0,0,0,0,0,0,32,18
2026-06-30T06:45:07,prioritized,60,scenarios\warehouse-10-20-10-2-1.map,1000,210,30,30,10,0,4444,4444,30,0,1.0,True,True,True,1.0,210,158.1,0.14285714285714285,4722,4722,157.4,157.4,4722,0,21,21,21,10,0.0021177467174925877,0.7,3,,0,0.0,False,0,0,0,0,0,0,21,10
2026-06-30T06:45:08,prioritized,61,scenarios\warehouse-10-20-10-2-1.map,1000,188,30,30,10,0,4444,4444,30,0,1.0,True,True,True,1.0,188,158.96666666666667,0.1595744680851064,4739,4739,157.96666666666667,157.96666666666667,4739,0,30,30,30,11,0.0023211648027009917,1.0,2,,0,0.0,False,0,0,0,0,0,0,30,11
2026-06-30T06:45:08,prioritized,62,scenarios\warehouse-10-20-10-2-1.map,1000,196,30,30,10,0,4444,4444,30,0,1.0,True,False,False,0.0,196,162.36666666666667,0.15306122448979592,4840,4840,161.33333333333334,161.33333333333334,4840,1,32,32,30,16,0.003305785123966942,1.0,2,,0,0.0,False,0,0,0,0,0,1,30,16
2026-06-30T06:45:09,prioritized,33,scenarios\warehouse-10-20-10-2-1.map,1000,196,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,196,161.325,0.20408163265306123,6363,6363,159.075,159.075,6363,0,90,90,90,28,0.0044004400440044,2.25,2,,0,0.0,False,0,0,0,0,0,0,90,28
2026-06-30T06:45:10,prioritized,34,scenarios\warehouse-10-20-10-2-1.map,1000,210,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,210,161.625,0.19047619047619047,6406,6406,160.15,160.15,6406,1,62,62,56,30,0.004683109584764283,1.4,2,,0,0.0,False,0,0,0,0,0,1,56,30
2026-06-30T06:45:12,prioritized,35,scenarios\warehouse-10-20-10-2-1.map,1000,350,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,350,174.825,0.11428571428571428,6611,6611,165.275,165.275,6611,1,382,382,382,133,0.02011798517622145,9.55,2,,0,0.0,False,0,0,0,0,0,1,382,133
2026-06-30T06:45:13,prioritized,36,scenarios\warehouse-10-20-10-2-1.map,1000,202,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,202,155.825,0.19801980198019803,6194,6194,154.85,154.85,6194,0,40,40,38,22,0.003551824346141427,0.95,2,,0,0.0,False,0,0,0,0,0,0,38,22
2026-06-30T06:45:13,prioritized,37,scenarios\warehouse-10-20-10-2-1.map,1000,214,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,214,167.275,0.18691588785046728,6630,6630,165.75,165.75,6630,1,61,61,61,25,0.003770739064856712,1.525,2,,0,0.0,False,0,0,0,0,0,1,61,25
2026-06-30T06:45:19,prioritized,38,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,False,False,0.0,1000,168.68421052631578,0.038,6117,6111,152.925,160.81578947368422,6117,1,2293,2293,2293,765,0.12506130456105935,57.325,2,,0,0.0,False,0,0,0,0,0,1,2293,765
2026-06-30T06:45:19,prioritized,39,scenarios\warehouse-10-20-10-2-1.map,1000,252,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,252,164.45,0.15873015873015872,6523,6523,163.075,163.075,6523,1,55,55,55,24,0.003679288670856968,1.375,2,,0,0.0,False,0,0,0,0,0,1,55,24
2026-06-30T06:45:22,prioritized,40,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,False,False,0.0,1000,170.5,0.038,6173,6002,154.325,157.94736842105263,6173,5,2308,2308,2304,781,0.12651871051352664,57.6,2,,0,0.0,False,0,0,0,0,0,5,2304,781
2026-06-30T06:45:23,prioritized,41,scenarios\warehouse-10-20-10-2-1.map,1000,195,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,195,162.15,0.20512820512820512,6421,6421,160.525,160.525,6421,2,66,66,64,37,0.005762342314281264,1.6,2,,0,0.0,False,0,0,0,0,0,2,64,37
2026-06-30T06:45:23,prioritized,42,scenarios\warehouse-10-20-10-2-1.map,1000,201,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,201,163.2,0.19900497512437812,6450,6450,161.25,161.25,6450,4,80,80,76,36,0.005581395348837209,1.9,3,,0,0.0,False,0,0,0,0,0,4,76,36
2026-06-30T06:45:24,prioritized,43,scenarios\warehouse-10-20-10-2-1.map,1000,207,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,207,159.15,0.1932367149758454,6351,6351,158.775,158.775,6351,0,15,15,15,7,0.0011021886317115414,0.375,2,,0,0.0,False,0,0,0,0,0,0,15,7
2026-06-30T06:45:24,prioritized,44,scenarios\warehouse-10-20-10-2-1.map,1000,206,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,206,164.05,0.1941747572815534,6531,6531,163.275,163.275,6531,0,33,33,29,13,0.001990506813657939,0.725,2,,0,0.0,False,0,0,0,0,0,0,29,13
2026-06-30T06:45:24,prioritized,45,scenarios\warehouse-10-20-10-2-1.map,1000,206,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,206,158.1,0.1941747572815534,6274,6274,156.85,156.85,6274,1,50,50,50,22,0.0035065349059611095,1.25,2,,0,0.0,False,0,0,0,0,0,1,50,22
2026-06-30T06:45:32,prioritized,46,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,False,False,0.0,1000,170.92105263157896,0.038,6186,6170,154.65,162.3684210526316,6186,5,2310,2310,2308,776,0.12544455221467832,57.7,3,,0,0.0,False,0,0,0,0,0,5,2308,776
2026-06-30T06:45:33,prioritized,47,scenarios\warehouse-10-20-10-2-1.map,1000,217,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,217,165.35,0.18433179723502305,6540,6540,163.5,163.5,6540,2,78,78,70,33,0.005045871559633028,1.75,3,,0,0.0,False,0,0,0,0,0,2,70,33
2026-06-30T06:45:43,prioritized,48,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,True,False,0.0,1000,158.55263157894737,0.038,5988,5976,149.7,157.26315789473685,5988,0,2039,2039,2035,683,0.11406145624582498,50.875,2,,0,0.0,False,0,0,0,0,0,0,2035,683
2026-06-30T06:45:43,prioritized,49,scenarios\warehouse-10-20-10-2-1.map,1000,208,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,208,161.625,0.19230769230769232,6436,6436,160.9,160.9,6436,0,29,29,29,11,0.001709136109384711,0.725,2,,0,0.0,False,0,0,0,0,0,0,29,11
2026-06-30T06:45:44,prioritized,50,scenarios\warehouse-10-20-10-2-1.map,1000,186,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,186,155.85,0.21505376344086022,6194,6194,154.85,154.85,6194,0,41,41,39,21,0.0033903777849531806,0.975,3,,0,0.0,False,0,0,0,0,0,0,39,21
2026-06-30T06:45:45,prioritized,51,scenarios\warehouse-10-20-10-2-1.map,1000,232,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,232,166.675,0.1724137931034483,6595,6595,164.875,164.875,6595,2,74,74,70,35,0.00530705079605762,1.75,2,,0,0.0,False,0,0,0,0,0,2,70,35
2026-06-30T06:45:55,prioritized,52,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,True,False,0.0,1000,166.23684210526315,0.038,6042,6036,151.05,158.8421052631579,6042,0,2275,2275,2275,764,0.12644819596160212,56.875,3,,0,0.0,False,0,0,0,0,0,0,2275,764
2026-06-30T06:45:55,prioritized,53,scenarios\warehouse-10-20-10-2-1.map,1000,276,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,276,168.425,0.14492753623188406,6463,6463,161.575,161.575,6463,1,274,274,274,96,0.014853783072876374,6.85,2,,0,0.0,False,0,0,0,0,0,1,274,96
2026-06-30T06:45:56,prioritized,54,scenarios\warehouse-10-20-10-2-1.map,1000,209,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,209,153.075,0.19138755980861244,6067,6067,151.675,151.675,6067,1,58,58,54,30,0.004944783253667381,1.35,3,,0,0.0,False,0,0,0,0,0,1,54,30
2026-06-30T06:45:56,prioritized,55,scenarios\warehouse-10-20-10-2-1.map,1000,204,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,204,163.675,0.19607843137254902,6470,6470,161.75,161.75,6470,2,80,80,74,35,0.005409582689335394,1.85,2,,0,0.0,False,0,0,0,0,0,2,74,35
2026-06-30T06:45:57,prioritized,56,scenarios\warehouse-10-20-10-2-1.map,1000,314,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,314,172.675,0.12738853503184713,6638,6638,165.95,165.95,6638,0,269,269,269,92,0.01385959626393492,6.725,2,,0,0.0,False,0,0,0,0,0,0,269,92
2026-06-30T06:45:58,prioritized,57,scenarios\warehouse-10-20-10-2-1.map,1000,224,40,40,10,0,4444,4444,40,0,1.0,True,False,False,0.0,224,166.95,0.17857142857142858,6614,6614,165.35,165.35,6614,1,64,64,64,26,0.003931055337163592,1.6,2,,0,0.0,False,0,0,0,0,0,1,64,26
2026-06-30T06:45:59,prioritized,58,scenarios\warehouse-10-20-10-2-1.map,1000,327,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,327,169.325,0.12232415902140673,6441,6441,161.025,161.025,6441,0,332,332,332,112,0.017388604253997825,8.3,2,,0,0.0,False,0,0,0,0,0,0,332,112
2026-06-30T06:45:59,prioritized,59,scenarios\warehouse-10-20-10-2-1.map,1000,199,40,40,10,0,4444,4444,40,0,1.0,True,True,True,1.0,199,160.025,0.20100502512562815,6377,6377,159.425,159.425,6377,0,24,24,24,9,0.0014113219382154618,0.6,2,,0,0.0,False,0,0,0,0,0,0,24,9
2026-06-30T06:46:03,prioritized,60,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,True,False,0.0,1000,167.57894736842104,0.038,6373,6189,159.325,162.8684210526316,6373,0,1996,1996,1994,670,0.10513102149694022,49.85,3,,0,0.0,False,0,0,0,0,0,0,1994,670
2026-06-30T06:46:12,prioritized,61,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,38,2,0.95,False,False,False,0.0,1000,161.71052631578948,0.038,6090,6084,152.25,160.10526315789474,6090,2,2056,2056,2054,694,0.11395730706075534,51.35,2,,0,0.0,False,0,0,0,0,0,2,2054,694
2026-06-30T06:46:30,prioritized,62,scenarios\warehouse-10-20-10-2-1.map,1000,1000,40,40,10,0,4444,4444,36,4,0.9,False,False,False,0.0,1000,163.91666666666666,0.036,5910,5836,147.75,162.11111111111111,5910,1,3994,3994,3988,1339,0.22656514382402707,99.7,2,,0,0.0,False,0,0,0,0,0,1,3988,1339
2026-06-30T06:46:31,prioritized,33,scenarios\warehouse-10-20-10-2-1.map,1000,190,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,190,158.7111111111111,0.23684210526315788,7105,7105,157.88888888888889,157.88888888888889,7105,0,39,39,35,17,0.0023926812104152007,0.7777777777777778,2,,0,0.0,False,0,0,0,0,0,0,35,17
2026-06-30T06:46:41,prioritized,34,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,166.37209302325581,0.043,6766,6754,150.35555555555555,157.06976744186048,6766,4,2388,2388,2388,805,0.11897723913686077,53.06666666666667,2,,0,0.0,False,0,0,0,0,0,4,2388,805
2026-06-30T06:46:41,prioritized,35,scenarios\warehouse-10-20-10-2-1.map,1000,218,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,218,162.73333333333332,0.20642201834862386,7271,7271,161.57777777777778,161.57777777777778,7271,0,52,52,52,18,0.002475587952138633,1.1555555555555554,2,,0,0.0,False,0,0,0,0,0,0,52,18
2026-06-30T06:46:42,prioritized,36,scenarios\warehouse-10-20-10-2-1.map,1000,208,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,208,161.6888888888889,0.21634615384615385,7184,7184,159.64444444444445,159.64444444444445,7184,0,93,93,91,36,0.005011135857461025,2.022222222222222,3,,0,0.0,False,0,0,0,0,0,0,91,36
2026-06-30T06:46:42,prioritized,37,scenarios\warehouse-10-20-10-2-1.map,1000,205,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,205,166.7111111111111,0.21951219512195122,7459,7459,165.75555555555556,165.75555555555556,7459,0,44,44,42,25,0.003351655717924655,0.9333333333333333,3,,0,0.0,False,0,0,0,0,0,0,42,25
2026-06-30T06:46:52,prioritized,38,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,170.90697674418604,0.043,7005,6973,155.66666666666666,162.1627906976744,7005,8,2347,2347,2341,790,0.11277658815132048,52.022222222222226,2,,0,0.0,False,0,0,0,0,0,8,2341,790
2026-06-30T06:46:53,prioritized,39,scenarios\warehouse-10-20-10-2-1.map,1000,205,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,205,163.86666666666667,0.21951219512195122,7302,7302,162.26666666666668,162.26666666666668,7302,2,74,74,70,32,0.004382360996987127,1.5555555555555556,2,,0,0.0,False,0,0,0,0,0,2,70,32
2026-06-30T06:47:05,prioritized,40,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,41,4,0.9111111111111111,False,True,False,0.0,1000,168.02439024390245,0.041,6905,6687,153.44444444444446,163.09756097560975,6905,0,3985,3985,3983,1336,0.19348298334540187,88.5111111111111,2,,0,0.0,False,0,0,0,0,0,0,3983,1336
2026-06-30T06:47:13,prioritized,41,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,160.30232558139534,0.043,6853,6853,152.2888888888889,159.37209302325581,6853,4,2040,2040,2040,686,0.10010214504596528,45.333333333333336,3,,0,0.0,False,0,0,0,0,0,4,2040,686
2026-06-30T06:47:14,prioritized,42,scenarios\warehouse-10-20-10-2-1.map,1000,217,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,217,164.37777777777777,0.2073732718894009,7340,7340,163.11111111111111,163.11111111111111,7340,0,57,57,57,25,0.0034059945504087193,1.2666666666666666,2,,0,0.0,False,0,0,0,0,0,0,57,25
2026-06-30T06:47:16,prioritized,43,scenarios\warehouse-10-20-10-2-1.map,1000,312,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,312,165.35555555555555,0.14423076923076922,7127,7127,158.37777777777777,158.37777777777777,7127,5,315,315,313,113,0.01585519854076049,6.955555555555556,3,,0,0.0,False,0,0,0,0,0,5,313,113
2026-06-30T06:47:29,prioritized,44,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,164.46511627906978,0.043,7016,7000,155.9111111111111,162.7906976744186,7016,2,2061,2061,2051,694,0.09891676168757127,45.577777777777776,2,,0,0.0,False,0,0,0,0,0,2,2051,694
2026-06-30T06:47:30,prioritized,45,scenarios\warehouse-10-20-10-2-1.map,1000,229,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,229,165.24444444444444,0.1965065502183406,7300,7300,162.22222222222223,162.22222222222223,7300,10,140,140,132,74,0.010136986301369864,2.933333333333333,3,,0,0.0,False,0,0,0,0,0,10,132,74
2026-06-30T06:47:32,prioritized,46,scenarios\warehouse-10-20-10-2-1.map,1000,298,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,298,168.48888888888888,0.15100671140939598,7212,7212,160.26666666666668,160.26666666666668,7212,4,371,371,369,136,0.018857459789240156,8.2,3,,0,0.0,False,0,0,0,0,0,4,369,136
2026-06-30T06:47:33,prioritized,47,scenarios\warehouse-10-20-10-2-1.map,1000,215,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,215,171.3111111111111,0.20930232558139536,7603,7603,168.95555555555555,168.95555555555555,7603,2,111,111,101,54,0.007102459555438642,2.2444444444444445,3,,0,0.0,False,0,0,0,0,0,2,101,54
2026-06-30T06:47:34,prioritized,48,scenarios\warehouse-10-20-10-2-1.map,1000,205,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,205,156.62222222222223,0.21951219512195122,7021,7021,156.0222222222222,156.0222222222222,7021,5,27,27,27,15,0.0021364477994587666,0.6,3,,0,0.0,False,0,0,0,0,0,5,27,15
2026-06-30T06:47:44,prioritized,49,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,166.25581395348837,0.043,7067,7059,157.04444444444445,164.1627906976744,7067,2,2082,2082,2082,703,0.09947643979057591,46.266666666666666,3,,0,0.0,False,0,0,0,0,0,2,2082,703
2026-06-30T06:47:46,prioritized,50,scenarios\warehouse-10-20-10-2-1.map,1000,298,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,298,165.86666666666667,0.15100671140939598,7166,7166,159.24444444444444,159.24444444444444,7166,2,299,299,297,103,0.014373430086519676,6.6,2,,0,0.0,False,0,0,0,0,0,2,297,103
2026-06-30T06:47:47,prioritized,51,scenarios\warehouse-10-20-10-2-1.map,1000,214,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,214,168.33333333333334,0.2102803738317757,7404,7404,164.53333333333333,164.53333333333333,7404,6,176,176,166,74,0.009994597514856833,3.688888888888889,3,,0,0.0,False,0,0,0,0,0,6,166,74
2026-06-30T06:47:48,prioritized,52,scenarios\warehouse-10-20-10-2-1.map,1000,202,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,202,158.9777777777778,0.22277227722772278,7118,7118,158.17777777777778,158.17777777777778,7118,2,36,36,36,12,0.0016858668165214948,0.8,2,,0,0.0,False,0,0,0,0,0,2,36,12
2026-06-30T06:47:49,prioritized,53,scenarios\warehouse-10-20-10-2-1.map,1000,206,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,206,160.46666666666667,0.21844660194174756,7153,7153,158.95555555555555,158.95555555555555,7153,6,71,71,65,41,0.005731860757724032,1.4444444444444444,3,,0,0.0,False,0,0,0,0,0,6,65,41
2026-06-30T06:47:58,prioritized,54,scenarios\warehouse-10-20-10-2-1.map,1000,1000,45,45,10,0,4444,4444,43,2,0.9555555555555556,False,False,False,0.0,1000,160.27906976744185,0.043,6823,6809,151.62222222222223,158.34883720930233,6823,1,2071,2071,2067,695,0.1018613513117397,45.93333333333333,2,,0,0.0,False,0,0,0,0,0,1,2067,695
2026-06-30T06:47:59,prioritized,55,scenarios\warehouse-10-20-10-2-1.map,1000,190,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,190,158.42222222222222,0.23684210526315788,7069,7069,157.0888888888889,157.0888888888889,7069,0,61,61,59,25,0.0035365681143018812,1.3111111111111111,2,,0,0.0,False,0,0,0,0,0,0,59,25
2026-06-30T06:48:00,prioritized,56,scenarios\warehouse-10-20-10-2-1.map,1000,217,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,217,159.6,0.2073732718894009,7151,7151,158.9111111111111,158.9111111111111,7151,3,31,31,31,18,0.0025171304712627604,0.6888888888888889,2,,0,0.0,False,0,0,0,0,0,3,31,18
2026-06-30T06:48:00,prioritized,57,scenarios\warehouse-10-20-10-2-1.map,1000,202,45,45,10,0,4444,4444,45,0,1.0,True,True,True,1.0,202,162.33333333333334,0.22277227722772278,7259,7259,161.3111111111111,161.3111111111111,7259,0,47,47,45,21,0.0028929604628736743,1.0,3,,0,0.0,False,0,0,0,0,0,0,45,21
2026-06-30T06:48:01,prioritized,58,scenarios\warehouse-10-20-10-2-1.map,1000,202,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,202,159.9777777777778,0.22277227722772278,7162,7162,159.15555555555557,159.15555555555557,7162,2,37,37,37,20,0.0027925160569673277,0.8222222222222222,2,,0,0.0,False,0,0,0,0,0,2,37,20
2026-06-30T06:48:02,prioritized,59,scenarios\warehouse-10-20-10-2-1.map,1000,202,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,202,157.17777777777778,0.22277227722772278,7020,7020,156.0,156.0,7020,2,53,53,53,24,0.003418803418803419,1.1777777777777778,2,,0,0.0,False,0,0,0,0,0,2,53,24
2026-06-30T06:48:03,prioritized,60,scenarios\warehouse-10-20-10-2-1.map,1000,216,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,216,162.37777777777777,0.20833333333333334,7243,7243,160.95555555555555,160.95555555555555,7243,3,66,66,62,32,0.00441805881540798,1.3777777777777778,3,,0,0.0,False,0,0,0,0,0,3,62,32
2026-06-30T06:48:05,prioritized,61,scenarios\warehouse-10-20-10-2-1.map,1000,290,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,290,169.57777777777778,0.15517241379310345,7251,7251,161.13333333333333,161.13333333333333,7251,3,384,384,376,143,0.01972141773548476,8.355555555555556,2,,0,0.0,False,0,0,0,0,0,3,376,143
2026-06-30T06:48:06,prioritized,62,scenarios\warehouse-10-20-10-2-1.map,1000,211,45,45,10,0,4444,4444,45,0,1.0,True,False,False,0.0,211,164.82222222222222,0.2132701421800948,7351,7351,163.35555555555555,163.35555555555555,7351,2,72,72,60,25,0.0034008978370289756,1.3333333333333333,2,,0,0.0,False,0,0,0,0,0,2,60,25
2026-06-30T06:48:07,prioritized,33,scenarios\warehouse-10-20-10-2-1.map,1000,212,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,212,165.2,0.2358490566037736,8127,8127,162.54,162.54,8127,5,143,143,123,61,0.007505844715147041,2.46,3,,0,0.0,False,0,0,0,0,0,5,123,61
2026-06-30T06:48:26,prioritized,34,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,46,4,0.92,False,True,False,0.0,1000,161.3695652173913,0.046,7386,7366,147.72,160.1304347826087,7386,0,4038,4038,4036,1351,0.18291362036284864,80.72,3,,0,0.0,False,0,0,0,0,0,0,4036,1351
2026-06-30T06:48:35,prioritized,35,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,168.47916666666666,0.048,7971,7927,159.42,165.14583333333334,7971,16,2120,2120,2112,733,0.09195834901518003,42.24,3,,0,0.0,False,0,0,0,0,0,16,2112,733
2026-06-30T06:48:35,prioritized,36,scenarios\warehouse-10-20-10-2-1.map,1000,209,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,209,159.82,0.23923444976076555,7894,7894,157.88,157.88,7894,3,99,99,95,50,0.006333924499619965,1.9,3,,0,0.0,False,0,0,0,0,0,3,95,50
2026-06-30T06:48:36,prioritized,37,scenarios\warehouse-10-20-10-2-1.map,1000,218,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,218,164.94,0.22935779816513763,8179,8179,163.58,163.58,8179,2,70,70,66,31,0.0037901944002934345,1.32,2,,0,0.0,False,0,0,0,0,0,2,66,31
2026-06-30T06:48:41,prioritized,38,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,True,False,0.0,1000,165.95833333333334,0.048,7960,7654,159.2,159.45833333333334,7960,0,2006,2006,2006,668,0.08391959798994975,40.12,2,,0,0.0,False,0,0,0,0,0,0,2006,668
2026-06-30T06:48:42,prioritized,39,scenarios\warehouse-10-20-10-2-1.map,1000,206,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,206,162.68,0.24271844660194175,7974,7974,159.48,159.48,7974,4,160,160,160,63,0.007900677200902935,3.2,2,,0,0.0,False,0,0,0,0,0,4,160,63
2026-06-30T06:48:44,prioritized,40,scenarios\warehouse-10-20-10-2-1.map,1000,243,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,243,170.8,0.205761316872428,8313,8313,166.26,166.26,8313,20,231,231,223,126,0.015156983038614218,4.46,3,,0,0.0,False,0,0,0,0,0,20,223,126
2026-06-30T06:48:59,prioritized,41,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,46,4,0.92,False,False,False,0.0,1000,164.7608695652174,0.046,7524,7480,150.48,162.6086956521739,7524,4,4058,4058,4052,1365,0.1814194577352472,81.04,3,,0,0.0,False,0,0,0,0,0,4,4052,1365
2026-06-30T06:49:06,prioritized,42,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,164.66666666666666,0.048,7850,7798,157.0,162.45833333333334,7850,5,2055,2055,2053,702,0.08942675159235669,41.06,3,,0,0.0,False,0,0,0,0,0,5,2053,702
2026-06-30T06:49:07,prioritized,43,scenarios\warehouse-10-20-10-2-1.map,1000,329,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,329,168.62,0.1519756838905775,8080,8080,161.6,161.6,8080,5,353,353,349,123,0.015222772277227722,6.98,2,,0,0.0,False,0,0,0,0,0,5,349,123
